id,ts,service, txDur, servDur,wait,nbIter
exp1,1614161585.6491897,compute,0.002234935760498047,0.0440068244934082,0.0006227493286132812,1100000
exp1,1614161588.6522286,compute,0.0024566650390625,0.04429197311401367,0.0005526542663574219,1100000
exp1,1614161591.6413624,compute,0.002209186553955078,0.03360438346862793,0.0005128383636474609,1100000
exp1,1614161594.646538,compute,0.0013725757598876953,0.04022359848022461,0.0002865791320800781,1100000
exp1,1614161597.6449823,compute,0.0020334720611572266,0.037456512451171875,0.0004775524139404297,1100000
exp1,1614161600.6439564,compute,0.0019135475158691406,0.03687548637390137,0.0004818439483642578,1100000
exp1,1614161603.6410363,compute,0.0020279884338378906,0.03410220146179199,0.0004558563232421875,1100000
exp1,1614161606.6445985,compute,0.0023567676544189453,0.03778338432312012,0.0005130767822265625,1100000
exp1,1614161609.6401994,compute,0.0009999275207519531,0.03487539291381836,0.00023126602172851562,1100000
exp1,1614161612.6405747,compute,0.002043008804321289,0.03297901153564453,0.0005064010620117188,1100000
exp1,1614161615.6442094,compute,0.002019166946411133,0.03665804862976074,0.0004792213439941406,1100000
exp1,1614161618.6397197,compute,0.002209901809692383,0.03371477127075195,0.00048661231994628906,1100000
exp1,1614161621.6445398,compute,0.002239227294921875,0.03724479675292969,0.0005409717559814453,1100000
exp1,1614161624.6427948,compute,0.0019872188568115234,0.03627943992614746,0.00044155120849609375,1100000
exp1,1614161627.6408126,compute,0.0021791458129882812,0.033075571060180664,0.0004646778106689453,1100000
exp1,1614161630.6480083,compute,0.0017514228820800781,0.04082155227661133,0.0004837512969970703,1100000
exp1,1614161633.6416495,compute,0.002039670944213867,0.034033775329589844,0.0005040168762207031,1100000
exp1,1614161636.6454804,compute,0.0023152828216552734,0.037697553634643555,0.0004954338073730469,1100000
exp1,1614161639.6430871,compute,0.001970052719116211,0.03618192672729492,0.0004019737243652344,1100000
exp1,1614161642.6497996,compute,0.0019588470458984375,0.04230356216430664,0.0005259513854980469,1100000
exp1,1614161645.6373577,compute,0.0012633800506591797,0.03075695037841797,0.00025272369384765625,1100000
exp1,1614161648.6442864,compute,0.002054929733276367,0.03667569160461426,0.0004658699035644531,1100000
exp1,1614161651.6414707,compute,0.0013475418090820312,0.03470969200134277,0.0002663135528564453,1100000
exp1,1614161654.640812,compute,0.0019240379333496094,0.033461809158325195,0.0004839897155761719,1100000
exp1,1614161657.6316278,compute,0.0007064342498779297,0.026287317276000977,0.0001881122589111328,1100000
exp1,1614161660.641407,compute,0.002004861831665039,0.03386735916137695,0.0005042552947998047,1100000
exp1,1614161663.6412644,compute,0.0020198822021484375,0.03433418273925781,0.0005154609680175781,1100000
exp1,1614161666.6437945,compute,0.0020089149475097656,0.03625941276550293,0.0005173683166503906,1100000
exp1,1614161669.6489794,compute,0.001986265182495117,0.04150128364562988,0.0005471706390380859,1100000
exp1,1614161672.6399038,compute,0.002022266387939453,0.03317570686340332,0.0004425048828125,1100000
exp1,1614161675.638994,compute,0.0017514228820800781,0.032398223876953125,0.0004906654357910156,1100000
exp1,1614161678.6430135,compute,0.0019037723541259766,0.03617095947265625,0.0004949569702148438,1100000
exp1,1614161681.639814,compute,0.0021495819091796875,0.032804250717163086,0.00046539306640625,1100000
exp1,1614161684.6642187,compute,0.002241373062133789,0.057416439056396484,0.00044989585876464844,1100000
exp1,1614161687.6428146,compute,0.0016148090362548828,0.035800933837890625,0.00035953521728515625,1100000
exp1,1614161690.6581426,compute,0.0012202262878417969,0.05156397819519043,0.0002627372741699219,1100000
exp1,1614161693.6355512,compute,0.0007975101470947266,0.030089139938354492,0.0001919269561767578,1100000
exp1,1614161696.6621776,compute,0.001894235610961914,0.055144309997558594,0.00038170814514160156,1100000
exp1,1614161699.6403422,compute,0.002022981643676758,0.03292131423950195,0.00045490264892578125,1100000
exp1,1614161702.6427655,compute,0.001990079879760742,0.03529024124145508,0.0004761219024658203,1100000
exp1,1614161705.6639948,compute,0.002106189727783203,0.056409597396850586,0.0004801750183105469,1100000
exp1,1614161708.6489816,compute,0.0010764598846435547,0.04256868362426758,0.00028133392333984375,1100000
exp1,1614161711.6371922,compute,0.0012950897216796875,0.030490636825561523,0.0002319812774658203,1100000
exp1,1614161714.6403177,compute,0.0011668205261230469,0.033739566802978516,0.00021004676818847656,1100000
exp1,1614161717.6377332,compute,0.0011906623840332031,0.03113698959350586,0.0002415180206298828,1100000
exp1,1614161720.6365674,compute,0.0009810924530029297,0.03087449073791504,0.00023984909057617188,1100000
exp1,1614161723.6511233,compute,0.0009186267852783203,0.04550337791442871,0.00021910667419433594,1100000
exp1,1614161726.6402924,compute,0.0021257400512695312,0.033275604248046875,0.0005364418029785156,1100000
exp1,1614161729.6456072,compute,0.006837368011474609,0.0338437557220459,0.00022864341735839844,1100000
exp1,1614161732.639035,compute,0.002351522445678711,0.03112959861755371,0.00047779083251953125,1100000
exp1,1614161735.6403027,compute,0.0015332698822021484,0.03338980674743652,0.00035643577575683594,1100000
exp1,1614161738.6475186,compute,0.002139568328857422,0.03981447219848633,0.0004904270172119141,1100000
exp1,1614161741.6446748,compute,0.002106189727783203,0.036904335021972656,0.00047469139099121094,1100000
exp1,1614161744.6484854,compute,0.0021982192993164062,0.040708065032958984,0.0004878044128417969,1100000
exp1,1614161747.6635892,compute,0.0020761489868164062,0.056050777435302734,0.0005028247833251953,1100000
exp1,1614161750.6660554,compute,0.002058744430541992,0.05903792381286621,0.0005106925964355469,1100000
exp1,1614161753.646444,compute,0.0021800994873046875,0.03941226005554199,0.0005211830139160156,1100000
exp1,1614161756.6447904,compute,0.002047300338745117,0.03719758987426758,0.00048732757568359375,1100000
exp1,1614161759.6443453,compute,0.0020439624786376953,0.03676605224609375,0.0005021095275878906,1100000
exp1,1614161762.641724,compute,0.0024476051330566406,0.033747196197509766,0.0004982948303222656,1100000
exp1,1614161765.659949,compute,0.001657247543334961,0.053411006927490234,0.00044417381286621094,1100000
exp1,1614161768.6472096,compute,0.0019407272338867188,0.04036378860473633,0.00048828125,1100000
exp1,1614161771.6668196,compute,0.002673625946044922,0.05920767784118652,0.0005254745483398438,1100000
exp1,1614161774.6448379,compute,0.002270936965942383,0.03780317306518555,0.00045490264892578125,1100000
exp1,1614161777.6406834,compute,0.002025604248046875,0.0329740047454834,0.0004906654357910156,1100000
exp1,1614161780.6644757,compute,0.002073049545288086,0.05686306953430176,0.0005183219909667969,1100000
exp1,1614161783.6469162,compute,0.002217531204223633,0.03912186622619629,0.0005548000335693359,1100000
exp1,1614161786.6656528,compute,0.002226114273071289,0.05781435966491699,0.0005519390106201172,1100000
exp1,1614161789.664373,compute,0.002228260040283203,0.057207345962524414,0.0004973411560058594,1100000
exp1,1614161792.6627443,compute,0.0019137859344482422,0.05597949028015137,0.0004544258117675781,1100000
exp1,1614161795.6444187,compute,0.0021266937255859375,0.03714156150817871,0.0005025863647460938,1100000
exp1,1614161798.6686456,compute,0.0022797584533691406,0.06082797050476074,0.0004868507385253906,1100000
exp1,1614161801.6397562,compute,0.0020852088928222656,0.03277111053466797,0.0005617141723632812,1100000
exp1,1614161804.6447163,compute,0.0019505023956298828,0.03722405433654785,0.00048041343688964844,1100000
exp1,1614161807.6452124,compute,0.0021588802337646484,0.0381467342376709,0.0005524158477783203,1100000
exp1,1614161810.667936,compute,0.0024406909942626953,0.06133008003234863,0.0005011558532714844,1100000
exp1,1614161813.6636236,compute,0.001886606216430664,0.056870222091674805,0.0004801750183105469,1100000
exp1,1614161816.653107,compute,0.0020208358764648438,0.04555177688598633,0.00048160552978515625,1100000
exp1,1614161819.6571538,compute,0.0020475387573242188,0.04962325096130371,0.00048232078552246094,1100000
exp1,1614161822.6415112,compute,0.0025980472564697266,0.033379316329956055,0.0005426406860351562,1100000
exp1,1614161825.6708148,compute,0.0019659996032714844,0.06396484375,0.0005300045013427734,1100000
exp1,1614161828.6496851,compute,0.002265453338623047,0.042482852935791016,0.0005924701690673828,1100000
exp1,1614161831.6433663,compute,0.0021271705627441406,0.03634476661682129,0.0005285739898681641,1100000
exp1,1614161834.641575,compute,0.002351045608520508,0.034308433532714844,0.0005688667297363281,1100000
exp1,1614161837.6412776,compute,0.0021495819091796875,0.033664703369140625,0.0005247592926025391,1100000
exp1,1614161840.6523209,compute,0.0022852420806884766,0.044496774673461914,0.0006093978881835938,1100000
exp1,1614161843.6544583,compute,0.002117633819580078,0.046743154525756836,0.0005526542663574219,1100000
exp1,1614161846.6403198,compute,0.0022270679473876953,0.0330507755279541,0.0005762577056884766,1100000
exp1,1614161849.6549463,compute,0.0021729469299316406,0.04792141914367676,0.0006051063537597656,1100000
exp1,1614161852.6406915,compute,0.002078533172607422,0.03308248519897461,0.000537872314453125,1100000
exp1,1614161855.6401048,compute,0.0020914077758789062,0.032526254653930664,0.0005414485931396484,1100000
exp1,1614161858.6700096,compute,0.002089977264404297,0.06237220764160156,0.0005328655242919922,1100000
exp1,1614161861.642348,compute,0.0019609928131103516,0.03556537628173828,0.0005102157592773438,1100000
exp1,1614161864.6441123,compute,0.001990079879760742,0.03726387023925781,0.0004911422729492188,1100000
exp1,1614161867.6616786,compute,0.0019030570983886719,0.054929256439208984,0.0005495548248291016,1100000
exp1,1614161870.639738,compute,0.001990795135498047,0.032849788665771484,0.000438690185546875,1100000
exp1,1614161873.6643972,compute,0.0019800662994384766,0.05752277374267578,0.0005152225494384766,1100000
exp1,1614161876.6474142,compute,0.0021026134490966797,0.04043316841125488,0.0005576610565185547,1100000
exp1,1614161879.642723,compute,0.002111673355102539,0.036925315856933594,0.0004763603210449219,1100000
exp2,1614161585.7364907,compute,0.0011208057403564453,0.03818154335021973,0.00029349327087402344,1100000
exp2,1614161588.7560647,compute,0.002294301986694336,0.0548250675201416,0.0005266666412353516,1100000
exp2,1614161591.755734,compute,0.001699209213256836,0.05519819259643555,0.0003807544708251953,1100000
exp2,1614161594.7625096,compute,0.0012896060943603516,0.061821699142456055,0.0003399848937988281,1100000
exp2,1614161597.7440875,compute,0.001964092254638672,0.04315781593322754,0.0004546642303466797,1100000
exp2,1614161600.7328854,compute,0.0014216899871826172,0.032611846923828125,0.00033473968505859375,1100000
exp2,1614161603.7537272,compute,0.0014941692352294922,0.0527796745300293,0.00033545494079589844,1100000
exp2,1614161606.76051,compute,0.0012981891632080078,0.060308218002319336,0.0003101825714111328,1100000
exp2,1614161609.7394722,compute,0.0014345645904541016,0.03910040855407715,0.00038743019104003906,1100000
exp2,1614161612.7324834,compute,0.001463174819946289,0.03214907646179199,0.00032067298889160156,1100000
exp2,1614161615.7318113,compute,0.0011713504791259766,0.03177046775817871,0.0003018379211425781,1100000
exp2,1614161618.7318652,compute,0.0012679100036621094,0.031171083450317383,0.0002770423889160156,1100000
exp2,1614161621.7339184,compute,0.00197601318359375,0.03239297866821289,0.000438690185546875,1100000
exp2,1614161624.7300842,compute,0.0010995864868164062,0.03026103973388672,0.0002529621124267578,1100000
exp2,1614161627.7334557,compute,0.0019497871398925781,0.032472848892211914,0.0005304813385009766,1100000
exp2,1614161630.7341301,compute,0.0011811256408691406,0.03353404998779297,0.00025534629821777344,1100000
exp2,1614161633.7562807,compute,0.001924753189086914,0.054904937744140625,0.0004680156707763672,1100000
exp2,1614161636.754821,compute,0.0011785030364990234,0.05435752868652344,0.0003185272216796875,1100000
exp2,1614161639.75222,compute,0.0014081001281738281,0.052019357681274414,0.0003426074981689453,1100000
exp2,1614161642.7478104,compute,0.0010585784912109375,0.04788017272949219,0.00022411346435546875,1100000
exp2,1614161645.755515,compute,0.0015006065368652344,0.0551304817199707,0.0004222393035888672,1100000
exp2,1614161648.7525778,compute,0.0013196468353271484,0.05245089530944824,0.0002570152282714844,1100000
exp2,1614161651.7328322,compute,0.0013968944549560547,0.03199577331542969,0.0003139972686767578,1100000
exp2,1614161654.7555563,compute,0.0014271736145019531,0.05529427528381348,0.0003383159637451172,1100000
exp2,1614161657.722688,compute,0.0006434917449951172,0.02296757698059082,0.00017714500427246094,1100000
exp2,1614161660.7359428,compute,0.0015478134155273438,0.03545427322387695,0.00040602684020996094,1100000
exp2,1614161663.752814,compute,0.0014238357543945312,0.05260205268859863,0.0003440380096435547,1100000
exp2,1614161666.752037,compute,0.0014274120330810547,0.05178952217102051,0.0003237724304199219,1100000
exp2,1614161669.739293,compute,0.0013325214385986328,0.03847527503967285,0.0002765655517578125,1100000
exp2,1614161672.7319608,compute,0.001252889633178711,0.031263113021850586,0.0002810955047607422,1100000
exp2,1614161675.753764,compute,0.0013973712921142578,0.052918195724487305,0.0003485679626464844,1100000
exp2,1614161678.7506447,compute,0.0012688636779785156,0.05051279067993164,0.00026106834411621094,1100000
exp2,1614161681.7515175,compute,0.0013742446899414062,0.051323890686035156,0.00035881996154785156,1100000
exp2,1614161684.7244031,compute,0.0009951591491699219,0.024466753005981445,0.00021219253540039062,1100000
exp2,1614161687.7533157,compute,0.001537322998046875,0.05287361145019531,0.0003364086151123047,1100000
exp2,1614161690.7244427,compute,0.0008721351623535156,0.02417731285095215,0.00022125244140625,1100000
exp2,1614161693.7577085,compute,0.0019283294677734375,0.05637359619140625,0.0004911422729492188,1100000
exp2,1614161696.723553,compute,0.0008215904235839844,0.023369550704956055,0.00021219253540039062,1100000
exp2,1614161699.7336113,compute,0.0017848014831542969,0.0325624942779541,0.0004885196685791016,1100000
exp2,1614161702.7319555,compute,0.0013911724090576172,0.03178119659423828,0.0003437995910644531,1100000
exp2,1614161705.727817,compute,0.0009796619415283203,0.027719497680664062,0.00021195411682128906,1100000
exp2,1614161708.774218,compute,0.002405405044555664,0.07244658470153809,0.00048065185546875,1100000
exp2,1614161711.7540524,compute,0.0013141632080078125,0.05392122268676758,0.0003085136413574219,1100000
exp2,1614161714.7327678,compute,0.0013315677642822266,0.03256726264953613,0.00024390220642089844,1100000
exp2,1614161717.7569387,compute,0.0014247894287109375,0.05604958534240723,0.0003292560577392578,1100000
exp2,1614161720.7530887,compute,0.0013217926025390625,0.05284929275512695,0.00030303001403808594,1100000
exp2,1614161723.7511096,compute,0.0012135505676269531,0.051035404205322266,0.00027108192443847656,1100000
exp2,1614161726.7537184,compute,0.0013256072998046875,0.052904605865478516,0.0002963542938232422,1100000
exp2,1614161729.7282443,compute,0.0009086132049560547,0.028559446334838867,0.0002574920654296875,1100000
exp2,1614161732.7327476,compute,0.0015709400177001953,0.03232932090759277,0.0003921985626220703,1100000
exp2,1614161735.732813,compute,0.001417398452758789,0.031934499740600586,0.0003230571746826172,1100000
exp2,1614161738.7348309,compute,0.0010991096496582031,0.03504610061645508,0.000270843505859375,1100000
exp2,1614161741.7306392,compute,0.0011639595031738281,0.030201435089111328,0.000270843505859375,1100000
exp2,1614161744.7407022,compute,0.001008749008178711,0.04099702835083008,0.00022292137145996094,1100000
exp2,1614161747.7343934,compute,0.0009171962738037109,0.03401994705200195,0.00021910667419433594,1100000
exp2,1614161750.7241094,compute,0.0007982254028320312,0.023775577545166016,0.00019049644470214844,1100000
exp2,1614161753.746391,compute,0.0009927749633789062,0.04616951942443848,0.0002720355987548828,1100000
exp2,1614161756.748698,compute,0.0013055801391601562,0.04814314842224121,0.0002803802490234375,1100000
exp2,1614161759.749354,compute,0.0011739730834960938,0.04932713508605957,0.00021910667419433594,1100000
exp2,1614161762.733349,compute,0.0014722347259521484,0.0330660343170166,0.0003292560577392578,1100000
exp2,1614161765.7259574,compute,0.0008356571197509766,0.025588512420654297,0.00019073486328125,1100000
exp2,1614161768.7395232,compute,0.0011138916015625,0.04050087928771973,0.0002536773681640625,1100000
exp2,1614161771.7549129,compute,0.001972675323486328,0.05350661277770996,0.00048470497131347656,1100000
exp2,1614161774.75777,compute,0.0014688968658447266,0.05740547180175781,0.0003104209899902344,1100000
exp2,1614161777.730647,compute,0.0011639595031738281,0.030095577239990234,0.0002589225769042969,1100000
exp2,1614161780.7243612,compute,0.0008480548858642578,0.024036407470703125,0.00018310546875,1100000
exp2,1614161783.7499158,compute,0.0011725425720214844,0.049405813217163086,0.0002696514129638672,1100000
exp2,1614161786.723727,compute,0.0008347034454345703,0.02344346046447754,0.00020432472229003906,1100000
exp2,1614161789.7246294,compute,0.0008451938629150391,0.02447199821472168,0.0002460479736328125,1100000
exp2,1614161792.7235887,compute,0.0008373260498046875,0.023498058319091797,0.000171661376953125,1100000
exp2,1614161795.7530413,compute,0.0014371871948242188,0.052366018295288086,0.00031876564025878906,1100000
exp2,1614161798.7267869,compute,0.0006694793701171875,0.027307987213134766,0.0001850128173828125,1100000
exp2,1614161801.7515142,compute,0.0013396739959716797,0.05139589309692383,0.00032711029052734375,1100000
exp2,1614161804.7267141,compute,0.0007734298706054688,0.027156591415405273,0.00017404556274414062,1100000
exp2,1614161807.7333038,compute,0.0010254383087158203,0.03360748291015625,0.0002474784851074219,1100000
exp2,1614161810.7232704,compute,0.0006804466247558594,0.023485183715820312,0.00017547607421875,1100000
exp2,1614161813.7283292,compute,0.0008985996246337891,0.02813887596130371,0.00019884109497070312,1100000
exp2,1614161816.7531283,compute,0.0011851787567138672,0.05263471603393555,0.0002529621124267578,1100000
exp2,1614161819.748421,compute,0.001299142837524414,0.0477907657623291,0.000278472900390625,1100000
exp2,1614161822.7327933,compute,0.0012979507446289062,0.032027244567871094,0.0003342628479003906,1100000
exp2,1614161825.7273712,compute,0.0008482933044433594,0.027080297470092773,0.0001723766326904297,1100000
exp2,1614161828.7351816,compute,0.0010666847229003906,0.034815311431884766,0.00022077560424804688,1100000
exp2,1614161831.73008,compute,0.0010678768157958984,0.02983713150024414,0.00029754638671875,1100000
exp2,1614161834.7528365,compute,0.0015759468078613281,0.05241847038269043,0.00034046173095703125,1100000
exp2,1614161837.7577488,compute,0.0014679431915283203,0.057366371154785156,0.0003654956817626953,1100000
exp2,1614161840.7306705,compute,0.001087188720703125,0.030685901641845703,0.0002608299255371094,1100000
exp2,1614161843.7388647,compute,0.0010285377502441406,0.038419246673583984,0.0002484321594238281,1100000
exp2,1614161846.749148,compute,0.001375436782836914,0.048258066177368164,0.0003402233123779297,1100000
exp2,1614161849.7452707,compute,0.0008025169372558594,0.04569244384765625,0.000194549560546875,1100000
exp2,1614161852.7299235,compute,0.0013799667358398438,0.031100988388061523,0.00029397010803222656,1100000
exp2,1614161855.75129,compute,0.0014123916625976562,0.05100560188293457,0.0003292560577392578,1100000
exp2,1614161858.7295496,compute,0.0009636878967285156,0.029759883880615234,0.000209808349609375,1100000
exp2,1614161861.7452943,compute,0.0011396408081054688,0.045363426208496094,0.000278472900390625,1100000
exp2,1614161864.7442143,compute,0.0013270378112792969,0.04644012451171875,0.00028634071350097656,1100000
exp2,1614161867.727233,compute,0.0010509490966796875,0.026754140853881836,0.00020575523376464844,1100000
exp2,1614161870.7530327,compute,0.0015146732330322266,0.05482006072998047,0.0003705024719238281,1100000
exp2,1614161873.7238932,compute,0.0008752346038818359,0.024147987365722656,0.0002079010009765625,1100000
exp2,1614161876.7535632,compute,0.0018315315246582031,0.05292248725891113,0.00042891502380371094,1100000
